attr1,attr2,attr3,attr4,attr5
70.2680,55.7922,43.9147,64.7282,75.5070
36.1438,72.0839,58.5355,60.0404,33.3013
64.7824,28.7521,51.6999,34.7475,70.9323
39.0770,76.5012,61.5681,58.7823,34.9321
54.9355,39.1384,23.5785,77.8363,22.5690
39.1013,71.4991,62.5589,54.8939,32.2716
63.7804,33.3574,48.2775,35.6152,66.6859
68.9292,49.8879,35.5940,69.6474,61.8580
73.0654,53.9951,36.6315,66.8210,79.6431
35.9804,71.5184,59.9358,58.7028,26.5274
70.4382,49.8895,36.6841,57.8891,72.5523
50.1263,49.4599,19.5167,82.7578,24.6247
62.8535,30.0337,50.0363,34.5194,69.4132
61.4227,43.5970,28.9759,73.1804,58.6053
39.4636,74.2055,63.9458,55.1057,30.9849
50.5939,48.1303,26.1220,80.4906,21.9857
38.0987,76.1487,56.7789,51.1256,36.3673
75.3679,55.8793,42.3429,64.9367,83.6523
53.2645,43.4981,16.6343,79.9318,22.2205
47.9674,51.9598,24.0826,83.3841,17.5988
65.4475,44.5252,32.7200,73.4970,66.1220
56.5846,47.0583,33.6399,67.3681,64.5600
51.4418,46.2744,34.5341,69.7370,66.8142
68.1533,46.4748,36.0340,70.5707,56.4863
64.7249,28.6659,45.8837,37.8297,67.3045
31.4809,75.2307,55.2691,51.5573,28.2760
66.7360,50.2315,28.8319,75.3067,65.1623
47.7517,48.2056,19.5279,79.9859,17.0865
39.7842,78.5577,61.7812,55.1295,31.8654
67.5598,31.0935,53.7269,36.1396,68.4347
66.3598,33.0946,53.1134,36.1152,69.2612
59.7712,34.2036,50.1327,37.2155,68.7920
42.5990,73.2953,57.7431,55.2829,34.5449
65.0687,47.6021,36.3248,71.1506,56.2340
51.4387,52.1594,25.8876,82.0346,21.5547
64.3435,52.3407,38.5357,67.8779,81.2976
63.2347,46.3884,32.0208,74.8177,63.7857
34.2482,77.2761,58.2423,53.9574,29.9250
69.6202,53.8475,42.8102,67.7972,72.6522
59.9310,25.7214,55.2515,37.6664,75.6127
63.2091,55.5398,41.4217,65.8208,73.8159
29.8763,72.8275,58.2394,50.9035,29.1972
63.8771,45.4773,32.9576,76.5348,62.7738
64.2783,52.8074,41.4406,70.6149,74.6173
37.5814,74.0076,55.2351,50.2718,31.2228
64.3420,54.7101,36.9842,62.9551,84.3824
66.2884,49.9334,39.1779,67.2712,76.8605
66.7556,49.7239,34.6668,71.6870,68.1281
33.9969,70.2929,62.0709,59.3163,30.9732
67.7413,52.0227,40.5741,71.5653,73.7096
52.5971,44.1969,27.1703,74.2217,20.1533
58.6470,48.2669,32.7356,69.9120,63.4065
62.1221,31.5848,47.0922,38.6650,73.7709
36.5549,73.4139,72.7696,50.7049,32.9163
61.3382,38.7434,34.9039,74.7411,65.2369
60.0063,52.7210,40.0034,65.6281,77.2957
69.4954,53.3192,38.9693,67.8733,73.8468
64.5912,41.8981,34.1215,71.2193,64.9416
70.4599,52.1270,38.9936,68.0714,73.6040
67.4027,30.5317,53.5554,41.4315,70.4299
32.5846,72.0648,59.9007,60.5500,30.5164
64.6055,46.1885,32.2565,70.8357,62.8841
64.8817,27.4330,46.4563,32.3853,66.2956
68.3048,51.9633,44.0487,64.1899,77.7906
62.5086,56.6977,40.9266,63.4942,80.5983
65.4716,52.6873,44.0405,61.0791,79.1484
51.9484,46.3252,17.3100,77.9418,23.2299
38.3728,65.8454,60.2269,61.3655,30.1434
65.6447,29.2608,49.7168,37.7822,62.9543
62.1164,31.6633,56.0780,37.3774,70.7744
70.6981,56.5977,37.3728,65.6780,76.3909
60.3897,31.0429,51.6733,35.0432,74.6500
63.8963,44.7600,33.7248,82.9293,59.5644
36.8642,69.1760,58.1356,52.5684,27.5619
64.5794,27.9952,54.0558,37.7341,67.6012
68.5049,58.3932,35.7706,62.0984,76.9368
67.8898,27.4399,49.4298,36.5528,62.6318
66.5542,49.5686,40.7239,58.9466,74.8089
69.7282,52.2274,30.7726,70.4981,62.4479
40.5085,68.6003,53.9793,61.2357,27.5891
48.5609,49.0076,27.5346,83.0823,23.6030
61.3748,28.3672,48.7042,39.3662,65.7175
73.0155,26.7386,55.2084,30.0848,68.4548
62.4112,50.1083,30.9895,68.3079,67.8916
58.1782,54.8159,39.3026,63.6500,76.4018
68.2932,51.2002,40.7478,68.6703,83.6763
60.7198,31.9606,51.7957,35.7196,69.6505
59.9439,42.1306,35.7957,75.0512,60.9960
61.2980,48.9394,36.2248,71.2604,68.3439
63.4347,48.1784,35.7973,79.9709,63.1305
65.0100,50.5901,36.2225,64.9715,74.9022
36.6412,72.1008,62.8173,58.9202,32.4931
36.6611,76.6185,66.1845,56.6543,23.6619
36.4388,74.3487,58.4378,61.2397,37.1781
51.8501,48.4991,21.8374,82.2421,22.3096
54.5161,50.9588,27.6863,77.6235,16.9450
60.4841,37.7217,32.2548,75.5160,65.3839
72.3544,51.4977,37.2401,62.2796,81.4146
64.1363,47.8893,30.1936,70.4776,64.3162
62.9552,54.2750,32.0391,69.8240,64.5240
60.9501,31.2128,54.4060,39.5407,68.6974
67.1943,34.2654,52.7282,36.0247,65.6125
60.7304,46.1846,32.3388,70.2842,65.0902
64.4396,29.0002,47.9564,35.4516,70.9022
62.4897,26.1319,54.3854,37.2611,64.9529
66.6600,46.6519,33.9570,72.3137,63.4032
64.2281,41.0262,33.6927,69.0621,62.7541
60.4239,29.5582,49.5788,35.6043,69.0796
64.5016,54.2586,41.1869,64.0832,72.2057
64.2834,31.5876,53.6721,35.0606,69.6932
38.9371,72.4671,56.7524,58.7159,37.8939
36.8749,73.5607,65.3117,50.6373,34.8913
37.6918,71.8456,57.3066,57.9664,33.8525
68.4731,51.3803,38.3180,63.4684,74.6244
60.5468,29.1735,49.2799,35.2482,67.8218
60.3971,47.5585,27.8334,70.4627,63.5854
62.0531,28.2988,50.8445,39.5219,66.9354
69.9980,49.0671,36.9905,64.4598,76.0110
64.2547,52.8691,38.9622,63.9508,77.0654
49.3054,48.9412,24.4009,75.9013,21.5412
67.6536,52.7933,36.7518,66.6416,73.2884
61.9122,30.5655,51.1200,35.8059,70.9606
60.8558,43.6673,31.2034,73.3053,69.8525
70.2485,53.3618,40.6126,69.6680,75.0367
60.9843,36.6612,52.1111,37.8480,65.7409
61.4128,28.1205,48.9772,32.4812,65.5928
63.7567,30.7894,51.3238,36.7890,71.5304
51.5808,52.4013,23.3969,82.9425,20.1815
51.9871,49.3376,23.7964,78.3170,21.5092
61.5967,45.6374,37.4910,74.2833,63.5823
60.2436,55.5580,35.1027,68.8803,68.1559
63.2266,27.0258,47.5632,39.1568,64.7393
66.2950,56.1407,38.9137,61.5867,79.7891
64.6635,51.5090,33.8459,63.1030,69.1655
57.6110,44.9930,30.0701,70.1454,66.8812
65.2462,27.7615,50.6920,39.9977,68.2296
63.4134,53.0786,37.7506,75.4378,72.4123
60.2039,31.2727,50.3126,39.7800,69.6724
35.5311,69.9388,50.3138,61.7050,31.8372
44.6689,47.5589,25.7901,76.0685,20.6493
55.0667,49.4451,22.5420,75.1065,15.1233
63.9178,46.9448,33.2013,68.5418,64.7329
54.8422,47.2920,21.0580,81.3895,21.6075
65.6795,47.4124,31.2620,74.5566,60.3232
61.3861,27.4358,48.8260,33.2024,67.2850
63.0507,49.3433,41.0044,63.4727,79.2079
61.2212,53.3851,40.2379,71.0235,78.2304
66.2299,41.9894,29.8002,67.8756,61.4454
67.2105,40.5628,35.7973,71.2877,64.5255
65.5816,27.4234,50.5271,35.2086,65.9134
68.1127,45.4967,32.2134,70.8493,67.2668
51.5613,45.5109,26.3997,78.4974,26.8924
36.5667,77.6153,58.4507,60.1652,34.1928
66.8527,29.2331,47.6005,38.4050,70.3410
50.0605,47.8710,26.0379,79.8603,20.7320
60.6935,30.9149,54.1024,34.1378,61.9705
35.5354,66.7928,65.3117,51.4536,31.7512
62.2880,28.0359,53.7509,37.9250,73.3532
34.4895,78.9289,62.5791,59.4991,30.6639
35.5060,71.1059,69.5718,53.6158,28.7765
58.0615,29.3673,47.7132,37.4382,69.5422
63.4137,42.9128,30.3406,73.4117,64.9218
36.6232,74.5982,62.6867,46.0371,30.2088
67.2345,53.3266,42.6558,63.6375,75.6091
66.4394,47.2859,39.2172,69.2453,67.2115
39.5200,73.6717,61.1084,60.1512,28.5209
46.7743,48.1349,20.0115,80.9632,18.5205
50.8201,49.2629,21.1072,77.8532,18.0339
61.6794,50.7292,41.7972,69.5561,70.4332
62.9863,33.6352,48.8132,39.8257,70.6112
71.5472,53.6095,43.8713,63.8176,73.0859
63.4089,55.3362,41.2866,64.6658,78.9745
41.3337,77.9157,60.9319,57.9881,29.4668
49.1520,55.4684,25.4447,81.6659,22.2125
40.3947,72.9620,55.2485,60.3593,36.8397
66.6132,54.0014,32.3853,76.1395,68.6563
61.0595,28.4192,55.5739,33.9595,66.5122
38.5547,72.5072,62.4300,52.9453,34.6069
64.8265,51.5680,29.9079,67.9764,65.9315
63.2419,25.2329,52.0102,29.5729,69.4987
54.5215,47.6460,22.6835,83.5174,23.8239
68.0798,49.0634,38.7351,68.8196,71.5562
64.6590,32.1195,50.6176,35.9787,69.1807
62.0868,44.1597,34.1541,77.6222,65.8544
63.2879,32.7197,50.7924,37.1450,70.8959
71.4289,51.3751,38.5969,63.6961,71.1399
57.5192,55.8238,20.0924,79.2944,19.8693
59.9614,38.0807,34.2561,72.8556,63.5861
60.3705,48.9411,31.6313,78.5176,65.0073
35.2857,77.0509,61.9884,63.5513,30.8830
64.2967,24.7064,49.3078,34.3285,76.7072
38.1573,73.0264,59.8119,56.8604,30.8071
64.1971,49.5788,40.7204,61.5546,78.2274
41.5114,71.9689,60.6534,58.7210,32.6441
35.3037,74.0473,63.3731,52.3828,28.1182
62.7926,45.9431,31.5898,70.6259,64.1031
65.3021,55.5843,41.0729,60.9520,78.7386
53.2041,52.8498,21.9783,81.3404,22.1489
39.3166,73.8109,57.9739,53.4767,33.0788
73.3962,52.2711,41.3630,64.3360,71.7835
63.6449,53.4443,36.4202,64.4254,81.3512
65.6179,51.8256,43.3259,72.1932,81.6104
68.9276,28.2148,47.9263,34.6533,68.3153
50.8132,43.7539,18.2358,78.4172,20.9901
36.6073,68.0220,52.9144,57.1425,36.0389
65.9948,48.8138,41.4816,64.4815,73.6142
67.2947,50.4308,40.8818,62.0689,79.4574
63.9210,27.1720,54.9590,40.4931,64.7669
64.4534,51.7535,37.1882,65.8115,72.6243
69.5339,35.1716,52.1306,42.8365,65.2428
66.0194,49.7792,30.0532,72.1944,64.5072
65.2900,29.7512,49.6504,34.6771,72.5227
34.7863,72.8008,65.8085,58.2463,27.1377
64.6566,42.9216,35.8456,81.7914,67.0256
51.9758,50.4059,22.5949,79.8299,20.9433
68.8756,56.7210,39.8731,64.3341,78.9309
68.9742,52.3107,43.6195,64.0481,77.4757
73.0914,31.5991,46.3460,35.2285,73.3057
66.4109,58.7682,39.5756,65.2089,70.2496
37.5888,73.3128,54.5833,53.6350,32.2089
39.0917,67.3409,63.5091,55.3038,32.6355
68.5495,49.8578,42.8826,68.3736,70.1407
68.3712,54.3119,44.5557,67.2261,76.7575
50.7511,51.7509,24.9049,85.1002,19.6355
73.2724,47.8696,36.2874,75.2529,68.7512
58.7324,51.3078,27.4182,69.0853,64.0933
68.8165,31.7030,56.1869,33.7083,64.9356
50.2160,47.8878,26.2955,79.7729,19.3455
69.2575,27.1303,50.3672,35.1726,64.8406
73.0376,51.3897,43.4933,66.3491,78.7366
58.9881,29.7987,50.1913,35.7468,70.4709
65.1315,33.5511,53.6442,34.8836,70.9512
60.5440,47.5979,31.9788,68.8151,68.2345
62.6193,41.4861,35.3853,68.6429,66.7514
64.8658,50.2562,31.2903,80.6075,58.8603
69.1113,30.7547,48.5928,34.7612,75.2092
46.8634,55.3801,18.5095,80.4945,24.3748
66.4422,28.6667,51.2157,37.7394,59.4032
61.1890,49.6628,38.8845,62.7741,78.0539
39.7001,80.1706,55.1967,49.0323,30.5080
69.5653,46.8266,38.5729,59.9091,74.0628
53.6305,50.5245,21.5594,75.3617,25.3958
64.6383,33.0998,52.0282,35.3099,67.6684
63.5547,55.4988,46.9551,61.5231,74.3504
64.8159,32.2758,48.2704,32.6073,69.5670
67.6397,54.0737,39.6577,66.5172,75.1244
66.5552,27.9763,54.1259,34.0896,70.3832
60.8075,52.3180,38.0091,59.6218,76.4815
66.5936,51.3316,40.1195,72.0580,69.6878
55.6971,49.3169,24.9115,81.0316,23.0896
65.2267,55.4759,31.6547,72.9537,65.1979
59.7344,44.9729,34.2669,74.3730,63.3626
60.1485,51.4072,19.7965,84.2135,19.6709
63.1234,32.5842,47.1740,37.9448,66.9692
62.0482,30.6287,51.5952,33.5933,67.6373
65.1946,53.3936,40.0611,66.5377,77.4304
37.1084,77.3537,59.3882,55.9939,32.0483
60.8179,55.2419,42.9875,72.4195,79.5944
32.1978,72.0496,57.8176,51.1447,38.6374
59.6872,46.1044,34.5441,75.8641,64.4446
63.0914,29.7595,52.7924,35.2266,65.5468
67.8794,59.4699,35.5785,59.9341,70.8794
64.7493,33.7444,52.5950,40.9457,71.0930
63.3139,36.1158,34.0589,73.9230,62.1727
64.1718,31.3552,47.5880,38.4965,67.1093
66.7373,45.5373,30.9814,76.7411,60.4345
39.8004,71.3949,57.4543,57.3355,29.3140
66.9817,51.1799,37.9918,74.3637,73.2408
63.4786,43.5801,33.4903,70.5165,63.3756
59.6769,55.8647,35.1787,74.1174,63.6481
63.7686,29.9621,59.1937,36.7133,66.5288
67.6500,46.9714,35.8736,67.6819,62.2342
64.1136,49.9730,31.6160,66.4046,60.9378
67.1031,54.0874,34.2488,65.1604,77.4445
39.9618,77.1705,58.0643,51.3210,31.2717
34.3881,75.6678,62.1794,55.5352,32.2322
37.9829,73.5881,61.6362,59.2143,32.0755
62.9423,55.1566,41.2275,64.7160,76.0816
53.3784,46.5108,19.4451,78.3769,18.5485
63.4378,52.3006,42.0910,63.6615,77.5680
67.2508,51.9484,39.4150,65.4114,68.2931
64.8715,42.4400,31.4716,68.6319,62.5257
68.8062,26.5568,54.1445,33.9487,78.4549
33.7106,77.1637,56.2773,59.2260,28.2910
32.6421,72.2698,58.8170,49.0584,36.6096
64.2895,39.9169,32.5564,74.4984,65.9367
33.1955,66.9828,59.3014,62.6446,33.4386
66.5890,46.8730,31.9174,71.7966,63.9085
63.1808,32.3951,50.5597,39.2105,66.7990
68.2354,26.1748,55.7880,35.5881,75.8598
64.9141,32.7841,54.8844,37.9498,65.1748
64.3872,28.0077,50.2912,38.5243,68.9037
66.0526,46.0240,34.4983,75.7364,60.6814
55.6621,44.8959,20.0917,78.8896,20.2595
40.8899,72.1405,59.5674,49.2123,30.3824
55.7117,41.5214,33.6411,71.8138,59.3937
66.6721,56.5381,38.8850,66.5667,72.7164
64.1012,56.8619,40.7974,60.2515,71.2696
56.6413,50.1042,36.8611,77.7251,67.3782
59.4770,26.2856,53.9428,37.9684,70.6838
46.3757,51.1671,19.7723,75.5022,20.0447
64.4729,30.1534,53.4128,41.2133,71.9712
60.6347,49.6251,31.1407,67.3064,65.5604
68.1897,49.9645,29.6974,72.3789,63.9985
63.9604,53.6230,38.5468,65.5692,75.9216
69.5260,39.2097,35.5575,75.4606,58.1736
48.6969,54.5469,18.1664,75.4329,15.8383
53.4726,50.0571,21.4427,76.7319,18.9717
53.8561,48.1247,25.6930,77.9055,19.3208
35.5746,73.7078,60.0410,50.1154,37.4532
33.8369,69.3639,60.3484,58.2012,30.4047
61.2759,30.7020,50.6144,33.2090,66.2837
65.4057,41.3357,35.0966,73.8813,68.1243
66.8218,29.9749,53.7502,37.6416,65.6943
62.1684,49.3545,45.6508,67.1270,77.1673
62.6571,34.2158,54.0287,37.9361,63.3632
55.7148,49.3534,23.2418,78.5371,22.2529
72.4554,53.5806,40.5784,65.6216,71.7590
63.1445,31.7786,48.7528,33.6870,59.4038
51.8816,51.7007,14.1059,76.3921,16.6398
64.2932,42.4638,34.0345,71.3262,63.7754
53.2044,47.2808,24.2200,81.3532,14.0285
61.5573,33.5325,55.3685,40.5129,69.8869
38.7369,70.6706,57.0404,50.5636,31.3397
64.4277,52.5773,29.9223,74.7350,68.7993
34.0989,68.2898,57.1177,55.4984,30.6655
61.6928,50.1424,34.9893,75.3498,65.3518
42.8393,71.2465,56.5234,53.7797,28.8406
37.8441,77.6285,60.2243,58.5639,30.4347
60.9999,29.9989,50.0899,33.6089,67.0679
67.8390,53.1821,39.1264,66.9087,77.6929
39.9684,75.0970,62.5790,56.7829,31.4872
70.9940,51.9471,43.8649,66.2764,80.7854
63.6226,30.3111,49.3162,35.8139,64.2230
46.9734,50.5007,21.8223,76.4324,22.5928
67.6693,32.9577,50.2509,31.4698,72.9292
59.8526,33.4224,51.3439,36.1544,72.2162
69.1518,51.4200,35.1298,66.0034,77.3505
37.3657,70.7683,63.0309,60.1167,31.8325
40.1010,74.8334,58.5236,53.3351,30.3587
55.6995,54.5421,26.2802,74.9097,13.9743
65.9399,50.8538,37.3073,66.2330,78.8738
36.6710,69.9513,56.5095,49.0655,30.1306
65.5267,27.2077,54.5087,36.3560,66.6686
65.1977,46.7737,34.9713,68.0044,71.4705
62.3871,49.5557,30.1780,79.7271,59.9886
70.1790,52.6533,43.5746,65.2530,78.4648
54.6655,53.1611,27.8447,69.4926,23.6515
48.8286,54.4034,22.2456,83.5826,22.4412
65.6220,27.7902,52.6263,30.0774,72.7054
46.7960,74.0800,56.2582,58.2732,33.6449
66.4433,38.6266,36.4672,72.0743,60.5698
58.3170,47.8147,29.5099,65.7172,64.8215
57.9792,47.1118,33.3834,73.4927,68.2880
36.4439,72.0195,62.0861,57.8041,37.3233
36.1303,75.0555,60.5278,55.5164,36.8493
64.7103,30.7333,54.0665,38.2969,63.5487
63.8976,55.1145,41.7635,69.8695,71.9528
63.8454,30.3444,44.6355,34.9367,69.8986
55.1681,51.0094,20.9161,76.7135,21.2695
62.6395,28.1876,51.6614,37.0292,72.1005
36.1547,80.1684,59.8403,63.8347,30.6080
59.5953,32.7550,53.3928,34.2956,66.4693
61.3876,49.3517,17.6872,78.5508,21.3736
51.2623,50.0837,14.2053,76.1503,23.7352
67.0671,48.8154,44.5280,69.7383,77.1657
71.4603,32.3232,53.5125,33.9334,68.7490
60.2687,35.4938,51.9383,39.6499,68.2401
35.9109,74.2895,56.7993,59.0976,30.7230
39.0446,72.4666,63.1907,51.1369,33.6787
35.6838,74.7460,62.0463,57.4649,35.5086
61.7674,53.3566,41.2448,64.2473,75.9464
58.9714,51.7795,35.3236,69.6420,64.0147
51.4658,48.6514,20.4502,76.5910,23.5285
65.2414,27.9242,53.6808,37.3003,71.9671
68.6513,52.4699,39.4297,58.7768,77.1866
49.9133,49.4449,25.9424,84.9150,26.8263
62.8898,51.1286,34.4499,72.7893,63.9999
38.9785,76.9749,61.2925,56.5468,35.8609
47.9031,55.2601,25.7647,82.3587,18.5964
62.6237,56.5057,43.3175,61.1919,67.5664
68.3983,40.4082,31.5755,74.2886,61.5612
58.2230,47.8793,34.7807,74.0832,69.6971
66.3742,36.5879,54.2941,34.2774,72.2575
63.0987,28.3976,51.4912,44.0604,60.8665
67.9363,46.3433,33.9810,74.8967,66.3225
54.5253,52.4555,19.1667,74.8518,25.0517
50.7486,56.9932,19.2642,78.4388,20.7546
64.8866,28.3379,50.0895,32.5444,75.3574
47.2246,53.3424,24.6519,79.3856,27.7657
53.1387,47.4727,18.6867,77.2659,18.4213
49.6820,50.3689,17.3866,79.0242,27.1783
64.7248,26.5625,48.8877,36.2188,69.6261
69.9694,25.7913,52.1121,35.6630,73.4563
34.9758,75.0471,60.0373,50.6340,33.1683
66.4263,27.0806,48.2510,33.5573,66.2123
51.9406,46.2733,23.1876,89.1782,27.1692
35.3914,70.5457,60.9602,66.0783,28.0837
59.4771,50.4692,21.7239,78.1322,25.2551
64.6702,28.8911,56.6644,37.5822,75.0072
65.5215,28.6148,50.5623,39.5457,73.0050
44.0695,73.2010,59.1522,59.2736,31.1576
65.9531,30.2627,54.1508,34.2275,67.9653
61.2850,33.8653,58.7582,36.7962,70.3046
66.7696,45.9579,36.0774,79.1065,60.9054
37.7722,73.4830,57.6722,49.6567,31.1064
65.7598,50.3377,40.6567,69.3526,63.1922
35.7011,70.3806,59.8441,59.9250,32.7677
33.4095,74.6188,58.8013,59.2572,37.3512
62.6887,42.5333,34.5979,69.0960,66.0463
69.0763,25.7209,52.8459,34.4811,70.9369
54.9168,50.0098,22.9821,78.4418,23.2874
54.4337,49.0479,34.7653,71.6789,61.1782
57.6738,27.6914,46.6987,36.9680,67.3800
65.8013,24.1751,49.5443,33.5477,70.4190
59.7072,45.5725,30.4525,81.0413,64.2665
40.4440,75.5056,59.0927,61.1394,33.5618
64.7767,31.9679,47.3061,38.5270,62.3366
63.2263,45.9709,39.9854,65.2620,61.8981
55.1803,41.7866,18.6557,78.1733,23.6273
38.3643,70.7898,59.8105,57.6471,28.3087
67.2246,32.1255,55.2518,37.8458,72.7731
70.0493,46.7021,28.2390,68.5350,64.6075
34.7406,72.0231,65.3625,52.5424,35.0896
52.2439,48.6660,23.5681,83.4885,16.2018
52.4438,52.1931,20.7895,80.6994,17.1221
58.9303,31.3095,49.3013,33.8162,65.9451
60.6933,33.8217,50.7993,37.1312,66.7879
65.2814,52.5018,46.0663,64.7629,69.3070
57.2133,46.6944,21.6388,81.7905,20.3966
32.0297,74.2986,63.1792,58.1891,33.3290
64.9585,47.8290,30.0361,73.5755,59.6914
69.6056,46.1370,40.0821,61.9717,80.3420
66.8020,50.6734,39.4822,70.4100,79.0778
62.5705,25.8667,49.8225,36.9301,76.3172
40.0552,69.2797,66.4434,54.1180,28.9474
59.9495,42.3339,37.2502,73.5456,69.0105
62.0611,26.2787,46.3426,34.2616,63.7506
33.1590,72.4877,68.6344,57.4560,32.6762
65.7322,27.8361,49.1326,36.5168,68.3206
52.6382,50.5479,20.6697,83.5716,23.2854
62.0302,44.1967,35.5289,74.4428,65.8974
33.9577,72.9032,59.1149,50.1650,35.0425
42.5229,67.0280,57.2104,56.9243,34.7825
64.7570,51.8570,32.8648,74.6717,61.8162
71.6901,54.0620,33.2420,67.8317,74.9695
64.7269,56.8190,40.6910,62.2293,69.7813
52.6309,57.0151,18.9267,80.3910,17.4575
68.8596,51.4573,34.8206,69.1895,80.4989
66.6770,52.7950,42.5955,57.1672,75.2109
64.0620,41.1610,34.0661,77.3633,65.1328
61.6077,33.3202,48.5476,35.8803,71.2401
50.7243,48.0094,25.5206,80.0189,19.1909
39.3877,69.5787,57.7844,58.0350,37.1320
54.7851,51.5612,17.8839,83.7923,22.7271
34.5916,70.0637,61.1239,51.8386,28.4185
59.1397,35.7767,34.1653,70.2638,61.4466
59.9831,27.0894,52.9494,39.4552,73.2135
36.3396,82.2475,62.9072,56.7278,31.9103
55.1316,43.9676,19.3095,77.1392,22.5952
30.9473,66.5591,67.8577,51.6984,27.3658
61.0430,43.3165,36.3679,67.7556,68.1676
64.5603,31.4327,52.7370,32.3119,66.2495
64.3246,49.2885,43.0205,70.1103,69.6492
70.4202,48.4906,44.1979,65.5809,75.1915
66.3402,53.8004,40.3263,58.2031,75.5057
69.4269,50.8146,38.3640,64.3244,74.8682
49.3843,49.8710,18.5492,75.9211,21.5775
62.5847,49.8804,30.2736,80.7632,66.8708
41.2768,71.5264,61.9347,56.2322,34.2304
66.5630,47.2164,33.7824,69.1307,64.8941
41.9546,72.9855,60.2044,56.7609,33.5223
60.3622,25.2468,52.6302,36.7170,67.1653
63.2173,47.6669,28.4147,73.6006,68.5776
66.8282,34.2254,51.6487,37.2580,71.9486
69.4958,48.8920,48.5298,61.4770,77.1178
38.4069,73.2735,55.5005,64.4794,31.4351
58.5895,30.8141,48.0554,40.7773,69.3791
66.3627,27.6614,54.5449,36.2778,72.8936
62.3836,42.7475,35.5474,68.2938,61.0347
69.8659,47.4772,37.7910,64.4203,79.1969
34.7554,78.3059,59.5836,52.2367,29.8962
52.2381,48.7138,14.9751,80.0614,16.0920
55.5303,44.1834,33.5891,71.5718,64.2126
55.4553,57.4188,21.6732,82.7027,23.7088
66.1921,53.1643,37.9349,64.7087,79.9245
64.7757,27.4985,57.4807,38.9805,69.0484
52.8915,53.1121,21.5367,74.5901,22.4359
62.5993,33.0121,55.6557,36.8925,61.9228
55.8971,46.9812,25.8835,77.9073,21.8250
57.4130,29.2740,52.4278,34.5617,63.1266
53.8949,53.7280,23.8208,75.5164,17.2409
35.9205,69.2974,64.0350,58.3656,30.8456
64.9391,31.4775,51.3512,38.5221,70.9664
60.2572,41.1654,35.8092,64.2546,62.2946
64.4969,26.5961,51.3653,35.9520,71.9650
39.2918,74.6840,54.7669,56.5801,33.2997
67.6209,42.8333,29.8499,77.0656,61.8414
63.2659,46.7262,42.6492,61.1819,78.5971
67.2714,45.7119,30.0532,67.1515,66.5572
63.6663,28.2500,55.5932,37.7717,62.3086
65.0877,40.4972,32.0038,75.1950,63.1556
35.6565,75.5551,61.2326,51.1610,22.8934
61.1944,47.6170,38.7828,70.1775,66.1295
65.1985,41.1651,31.0838,68.9592,66.2505
47.3376,48.4396,15.3199,79.8473,24.6629
34.4271,72.8054,59.9861,55.9831,29.2416
66.2028,23.4259,50.5915,33.1679,69.9803
62.0699,54.8151,41.1321,65.8740,75.0026
52.8083,40.3136,17.9526,79.3941,22.5528
32.4473,69.6043,66.5706,57.1917,36.9015
34.5663,75.1152,57.9043,52.6773,37.5586
44.7705,71.8709,66.4830,53.8994,28.4417
37.4429,74.9503,60.2839,49.9393,30.7347
51.9312,44.4594,23.1748,75.8443,21.4697
34.8132,75.8910,56.5233,53.3053,38.9374
60.4640,30.3276,56.9746,31.3637,67.2985
53.1654,40.4619,21.8327,79.5081,23.4460
68.4619,50.9708,40.6579,58.9101,69.3431
66.7602,25.4198,50.6976,38.2134,67.2723
32.1817,67.9343,60.2859,55.2610,34.2992
48.1859,52.8727,23.2194,80.5739,22.4020
67.5162,27.0985,53.0297,39.3929,64.0138
50.8490,45.8918,20.0473,78.8887,22.5377
39.0281,80.0748,63.3553,61.4265,29.2250
54.9043,54.2118,27.6691,80.6809,16.4285
33.3374,67.1357,55.9636,52.3675,32.4409
60.3825,46.6157,33.2821,71.9526,67.7271
66.3601,54.9606,43.1780,68.3797,76.2079
64.2504,50.9003,41.5075,65.6061,76.6440
62.0399,55.5007,33.7349,73.2134,68.7883
59.3617,47.2584,33.8061,68.2057,68.8597
65.5825,51.9781,44.1233,65.6322,88.5895
64.3729,41.0626,34.6181,70.0756,61.9688
64.9972,51.2387,36.4254,61.5012,79.9719
67.2106,50.8547,39.2199,66.7477,63.2960
37.9152,70.6253,63.0417,57.6717,29.2546
61.4023,55.3892,43.8892,69.9068,74.4845
66.8368,36.3792,51.8420,34.2593,64.4614
68.7111,50.6043,36.5386,67.4116,73.4104
60.8620,28.7561,48.9033,36.1203,70.1336
49.7144,53.5394,25.6604,74.1598,19.5660
64.1649,33.8357,52.1873,38.5908,70.9583
60.9355,32.8843,51.4830,33.9869,73.1970
64.9948,33.9077,50.8779,37.3713,65.8167
65.1938,43.0608,39.1109,69.3169,61.7754
70.8074,28.1395,47.0426,36.7609,67.8164
53.6951,47.6687,17.8211,78.7326,15.5076
59.3458,28.6639,54.1017,35.5530,75.5648
62.7920,26.1004,53.8911,35.2135,66.0727
53.1670,56.4142,13.1599,72.4868,19.1736
49.9420,44.7760,21.6660,83.7566,19.0788
51.1375,47.5378,16.5989,79.2223,19.3026
61.9632,55.2275,45.3962,66.7892,78.1628
36.7511,71.7611,54.3468,55.5662,36.4084
66.7992,31.8408,55.5254,31.5962,69.1341
38.1490,72.4433,58.0284,57.1992,32.6937
62.9981,35.2641,48.9132,33.7516,72.5743
37.8534,71.3704,52.8862,52.5060,29.5572
